,OBJECTID,FeatureKey,LayerKey,DistributionType,LayerGroupKey,LayerName,MetadataKey,PortalUrl,ObjectReferences,SpeciesDepthMaximum,Alert,SpeciesCode,AccuracyExplanation,SpeciesCommonName,ScientificContact,SpeciesScientificName,ObjectSecurity,SpeciesMaoriName,TemporalExtent,Keywords,ObjectName,PositionalAccuracy,AlertWarning,EndangeredStatus,SpeciesDepthMinimum,SpeciesGroup,HabitatType,LayerIdentifier,SHAPE.STArea(),SHAPE.STLength()
0,98,1337,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,West Norfolk Ridge,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,15231064484.410156,640738.8377459333
0,232,417,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Off shore Northland,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,762305016.5058594,102070.5072162333
0,268,1370,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Chatham Rise,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,70234103567.23828,2458533.112787279
0,504,1007,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Bay of Plenty,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,14124954200.730469,769399.5514386372
0,506,741,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,West Coast,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,9139602163.685547,491953.5180234297
0,518,740,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Auckland Island,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,8390124684.115234,580615.6000841111
0,543,739,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Northland,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,1396132186.1679688,137582.83320017028
0,598,1371,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,campbell Plateau,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,123628985934.03125,3035686.6925191274
0,602,1339,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Southland,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,28438206931.195312,1025768.8372456317
0,604,1006,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Lord Howe Rise,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,12195110726.067383,475238.52723357745
0,670,1056,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Challenger Plateau,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,17393267650.14453,589527.5960681839
0,787,1338,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Lord Howe Rise,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,19928982947.039062,766645.9584954192
0,830,1008,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Otago,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,18814490044.99414,777669.8156081777
0,878,1369,995,3,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1500 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,100%,Louisville Seamount Chain,100 km,None,Not listed,600 m,Slimeheads,Demersal offshore,,37058036844.2793,1118556.7514862518
0,886,1331,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Chatham Rise,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1868403751.3554688,155440.52990171296
0,911,403,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Chatham Rise,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,6040935527.441406,336609.6741084693
0,927,706,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Hawke Bay,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,2659550983.4746094,205966.01130967014
0,964,1054,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Otago,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1113467746.2617188,120573.69684335458
0,1009,1368,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,542354520.2753906,83078.88148981036
0,1012,737,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Bay of Plenty,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,955997949.0253906,125882.25256238777
0,1024,110,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Challenger Plateau,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,5825435030.0625,336824.60020042746
0,1026,112,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,631292812.3066406,91105.54364753023
0,1048,434,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Chatham Rise,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,4344723857.251953,243485.70369239696
0,1065,415,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,West Coast,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1275814286.671875,128019.60370191478
0,1084,1335,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Off shore Northland,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,762305016.5058594,102070.5072162333
0,1158,1416,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,East Cape,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1420310735.4746094,134978.5357581962
0,1159,1053,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Campbell Plateau,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,2883207500.40625,201012.88056215097
0,1172,1419,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,454030397.75390625,76731.43973858237
0,1193,736,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Southland,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,3195255816.203125,203384.35238236754
0,1199,1413,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Lord Howe Rise,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,5634138787.066406,337668.4711741117
0,1212,111,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Coromandel Peninsula,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1360775910.2246094,133610.6542827626
0,1220,113,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,360572251.9199219,68504.11944124395
0,1229,435,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,780792563.9238281,100349.59305638404
0,1235,1046,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,West Norfolk Ridge,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,845956962.2841797,122544.2890424205
0,1237,1366,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Northland,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1396132186.1679688,137582.83320017028
0,1247,1420,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,397148811.859375,71407.46449673643
0,1257,708,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Southland,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,1023963147.3300781,116815.08022133102
0,1285,1367,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Louisville Seamount Chain,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,545667746.1210938,84005.67761536532
0,1319,1043,994,1,4032,Orange Roughy - Annual Spawning Distribution,525,https://mpi.maps.arcgis.com/home/item.html?id=c385194bc2494c9d9331dd20e52a03fc,,1000 m,N,ORH,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Orange roughy,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hoplostethus atlanticus Collet, 1889",None,Unknown,Annual,Hotspot,Lord Howe Rise,50 km,None,Not listed,800 m,Slimeheads,Demersal offshore,,2242342815.6572266,178175.5321981423
0,18,1511,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,533865862438.18945,9160300.949830383
0,111,1513,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,226304379.08789062,57736.751570795976
0,160,1515,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,2842791263.0097656,256865.08293407416
0,385,1508,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,7383156755.40625,525618.041382321
0,544,1509,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,12800248099.242188,629292.9090329785
0,645,1514,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,159605501.59960938,48293.6094831664
0,781,1512,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,17757564763.751953,2020985.9072542526
0,858,1510,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,19278157446.748047,794076.883573376
0,867,1507,997,3,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi Didier, 2002",None,Unknown,Annual,100%,,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0731_2,4843853217.638672,300479.7720133904
0,1020,473,996,1,4532,Pale Ghost Shark - Annual Juvenile Distribution,467,https://mpi.maps.arcgis.com/home/item.html?id=e6499088c3eb402f8e514c5e93b908cf,,1100 m,N,GSP,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Pale ghost shark,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Hydrolagus bemisi (Didier, 2002)",None,Unknown,Annual,Hotspot,Chatham Rise,10 km,None,Not listed,200 m,Ghost Sharks,Demersal offshore,FSJ0730_1,5149501184.441406,281355.3814783752
